mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__penalty,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,model,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_class_weight,param_max_features,param_n_estimators,param_clf__degree,param_clf__gamma,param_clf__kernel,phase
3.4805627346038817,0.3387634178563048,0.20591020584106445,0.03275827189215456,,,,"{'class_weight': None, 'max_depth': 27, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 2, 'n_estimators': 591}",0.7635135135135135,0.7687074829931972,0.8299319727891157,0.7959183673469388,0.8503401360544217,0.8016822945394374,0.0338911397279675,27,0.7640449438202247,0.7448979591836735,0.8589743589743589,0.7931034482758621,0.8734177215189873,0.8068876863546214,0.051004900010835345,35,0.8292682926829268,0.8902439024390244,0.8271604938271605,0.8518518518518519,0.8518518518518519,0.8500752785305631,0.02270616123565703,16,0.7953216374269005,0.8111111111111111,0.8427672955974843,0.8214285714285714,0.8625,0.8266257231128135,0.023643914465586183,23,0.8300073909830007,0.8354596622889305,0.9047886270108492,0.8546576879910213,0.9122708567153012,0.8674368449978205,0.03461807424419121,21,RandomForest,,27.0,9.0,2.0,,,591.0,,,,random
3.1240186214447023,0.28404721925548865,0.1479429244995117,0.005919809506443203,,,,"{'class_weight': 'balanced', 'max_depth': 26, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 18, 'n_estimators': 491}",0.7635135135135135,0.7755102040816326,0.8367346938775511,0.8095238095238095,0.8367346938775511,0.8044033829748114,0.030409351550265338,21,0.7701149425287356,0.7578947368421053,0.8701298701298701,0.8117647058823529,0.88,0.8179808510766128,0.05001204216464355,17,0.8170731707317073,0.8780487804878049,0.8271604938271605,0.8518518518518519,0.8148148148148148,0.8377898223426679,0.024035547151726986,31,0.7928994082840237,0.8135593220338984,0.8481012658227848,0.8313253012048193,0.8461538461538461,0.8264078286998744,0.020845096870228938,25,0.8337028824833702,0.8332082551594746,0.9008604564160119,0.8462401795735128,0.9092779648335203,0.864657947693178,0.03343076718398484,30,RandomForest,,26.0,3.0,18.0,balanced,,491.0,,,,random
1.1277904033660888,0.0337223008747512,0.10971388816833497,0.00558738185983636,,,,"{'class_weight': None, 'max_depth': 37, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 11, 'n_estimators': 330}",0.8040540540540541,0.782312925170068,0.8299319727891157,0.8095238095238095,0.8571428571428571,0.8165931237359809,0.02531616581976065,3,0.7912087912087912,0.7604166666666666,0.8414634146341463,0.8192771084337349,0.8846153846153846,0.8193962731117448,0.04245852930321545,10,0.8780487804878049,0.8902439024390244,0.8518518518518519,0.8395061728395061,0.8518518518518519,0.8623005118940078,0.01879772286814747,4,0.8323699421965318,0.8202247191011236,0.8466257668711656,0.8292682926829268,0.8679245283018868,0.8392826498307269,0.01664665834238324,3,0.8521803399852181,0.8521575984990619,0.9104002992891882,0.8679386457164235,0.9264870931537598,0.8818327953287304,0.03086435291725688,3,RandomForest,,37.0,5.0,11.0,,sqrt,330.0,,,,random
1.9149202346801757,0.016524888910979998,0.11793246269226074,0.006138721327089015,,,,"{'class_weight': 'balanced', 'max_depth': 30, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 9, 'n_estimators': 367}",0.7432432432432432,0.7687074829931972,0.8231292517006803,0.7959183673469388,0.8231292517006803,0.7908255193969481,0.031197050758266197,40,0.7619047619047619,0.75,0.8571428571428571,0.8072289156626506,0.8767123287671232,0.8105977726954785,0.05018371840346154,30,0.7804878048780488,0.8780487804878049,0.8148148148148148,0.8271604938271605,0.7901234567901234,0.8181270701595906,0.03430481540532206,38,0.7710843373493976,0.8089887640449438,0.8354430379746836,0.8170731707317073,0.8311688311688312,0.8127516282539127,0.022904547348023205,40,0.8301921655580192,0.8333958724202626,0.9017957351290684,0.8546576879910213,0.9092779648335204,0.8658638851863782,0.03355026808154754,26,RandomForest,,30.0,9.0,9.0,balanced,,367.0,,,,random
1.1041539192199707,0.015975860884186243,0.07530398368835449,0.002547211239450892,,,,"{'class_weight': 'balanced', 'max_depth': 35, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 6, 'n_estimators': 198}",0.7432432432432432,0.7687074829931972,0.8231292517006803,0.7959183673469388,0.8435374149659864,0.7949071520500093,0.036105384828932455,35,0.7619047619047619,0.75,0.8571428571428571,0.8,0.881578947368421,0.8101253132832081,0.051689589080018666,31,0.7804878048780488,0.8780487804878049,0.8148148148148148,0.8395061728395061,0.8271604938271605,0.828003613369467,0.031840963995253345,34,0.7710843373493976,0.8089887640449438,0.8354430379746836,0.8192771084337349,0.8535031847133758,0.8176592865032271,0.027741910718183275,37,0.8311160384331117,0.8307692307692307,0.9023569023569024,0.8518518518518519,0.9081556303778526,0.8648499307577898,0.03391334898369044,29,RandomForest,,35.0,7.0,6.0,balanced,,198.0,,,,random
2.0183764934539794,0.018145744139160886,0.11210885047912597,0.007842923492382645,,,,"{'class_weight': 'balanced', 'max_depth': 24, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 326}",0.7905405405405406,0.7755102040816326,0.8435374149659864,0.7891156462585034,0.8435374149659864,0.8084482441625299,0.029126790040960124,15,0.7741935483870968,0.7578947368421053,0.8717948717948718,0.8048780487804879,0.8717948717948718,0.8161112155198869,0.04790359567880572,22,0.8780487804878049,0.8780487804878049,0.8395061728395061,0.8148148148148148,0.8395061728395061,0.8499849442938874,0.02462399282731828,20,0.8228571428571428,0.8135593220338984,0.8553459119496856,0.8098159509202454,0.8553459119496856,0.8313848479421315,0.020019758357235812,15,0.840169992609017,0.8332082551594746,0.8935652824541713,0.8408155630377853,0.8995510662177328,0.8614620318956362,0.028841972003148295,39,RandomForest,,24.0,3.0,2.0,balanced,,326.0,,,,random
2.0867498397827147,0.02280272053279025,0.10481553077697754,0.004150696641933692,,,,"{'class_weight': None, 'max_depth': 16, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 317}",0.7837837837837838,0.7755102040816326,0.8299319727891157,0.8027210884353742,0.8435374149659864,0.8070968928111786,0.026114058106198504,17,0.7777777777777778,0.7578947368421053,0.85,0.8095238095238095,0.8717948717948718,0.8133982391877129,0.04269501807780727,26,0.8536585365853658,0.8780487804878049,0.8395061728395061,0.8395061728395061,0.8395061728395061,0.8500451671183379,0.015036422459345748,17,0.813953488372093,0.8135593220338984,0.84472049689441,0.8242424242424242,0.8553459119496856,0.8303643286985022,0.01684862433785396,16,0.8324094604582409,0.8266416510318949,0.8939393939393939,0.8477366255144032,0.9083426861204639,0.8618139634128793,0.03315675833930684,38,RandomForest,,16.0,1.0,6.0,,,317.0,,,,random
0.5921688079833984,0.012123348337867344,0.05299167633056641,0.0025535898836019206,,,,"{'class_weight': None, 'max_depth': 16, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 16, 'n_estimators': 114}",0.75,0.7687074829931972,0.8299319727891157,0.7891156462585034,0.8435374149659864,0.7962585034013605,0.035550320082867834,33,0.7586206896551724,0.7448979591836735,0.8589743589743589,0.7906976744186046,0.8717948717948718,0.8049971108053363,0.0516577942588232,36,0.8048780487804879,0.8902439024390244,0.8271604938271605,0.8395061728395061,0.8395061728395061,0.8402589581451372,0.02801073559353483,29,0.7810650887573964,0.8111111111111111,0.8427672955974843,0.8143712574850299,0.8553459119496856,0.8209321329801413,0.026038284437969707,34,0.8263118994826312,0.8300187617260788,0.9049756827534605,0.8554059109614665,0.912832023943135,0.8659088557733545,0.03659051879740531,25,RandomForest,,16.0,9.0,16.0,,,114.0,,,,random
0.8140517711639405,0.00874352854845967,0.0625877857208252,0.0037241017387998573,,,,"{'class_weight': 'balanced', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 7, 'min_samples_split': 18, 'n_estimators': 151}",0.7432432432432432,0.7687074829931972,0.8231292517006803,0.8027210884353742,0.8435374149659864,0.7962676962676963,0.03624575481582059,32,0.7619047619047619,0.75,0.8571428571428571,0.8095238095238095,0.8918918918918919,0.8140926640926642,0.05432929251362563,25,0.7804878048780488,0.8780487804878049,0.8148148148148148,0.8395061728395061,0.8148148148148148,0.8255344775669979,0.03228617456259723,37,0.7710843373493976,0.8089887640449438,0.8354430379746836,0.8242424242424242,0.8516129032258064,0.8182742933674512,0.027404234302756098,36,0.8314855875831485,0.8311444652908067,0.9012345679012346,0.855031799476244,0.9122708567153011,0.866233455393347,0.034376296590310114,24,RandomForest,,15.0,7.0,18.0,balanced,,151.0,,,,random
1.1439172267913817,0.015539963437414596,0.1096829891204834,0.004153336605665897,,,,"{'class_weight': None, 'max_depth': 34, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 8, 'n_estimators': 336}",0.7972972972972973,0.7891156462585034,0.8163265306122449,0.8095238095238095,0.8503401360544217,0.8125206839492554,0.021134445690103105,5,0.7888888888888889,0.7628865979381443,0.8375,0.8192771084337349,0.8831168831168831,0.8183338956755302,0.0412467596743159,16,0.8658536585365854,0.9024390243902439,0.8271604938271605,0.8395061728395061,0.8395061728395061,0.8548931044866004,0.02691973725569813,7,0.8255813953488372,0.8268156424581006,0.8322981366459627,0.8292682926829268,0.8607594936708861,0.8349445921613426,0.013110167964892968,5,0.8525498891352549,0.8519699812382738,0.9074074074074073,0.8645716423494201,0.9277964833520389,0.8808590806964791,0.03101355981330022,7,RandomForest,,34.0,5.0,8.0,,log2,336.0,,,,random
2.1332865715026856,1.1857293233376625,0.22476367950439452,0.16538819815538908,,,,"{'class_weight': None, 'max_depth': 31, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 269}",0.7972972972972973,0.782312925170068,0.8299319727891157,0.7959183673469388,0.8503401360544217,0.8111601397315683,0.02507630611529039,10,0.7888888888888889,0.7551020408163265,0.85,0.8072289156626506,0.8831168831168831,0.8168673456969499,0.0451163390700166,19,0.8658536585365854,0.9024390243902439,0.8395061728395061,0.8271604938271605,0.8395061728395061,0.8548931044866004,0.02691973725569813,7,0.8255813953488372,0.8222222222222222,0.84472049689441,0.8170731707317073,0.8607594936708861,0.8340713557736125,0.016291596604914676,6,0.8503325942350333,0.8544090056285178,0.9092779648335204,0.8699962588851478,0.926674148896371,0.8821379944957182,0.03048917542903469,1,RandomForest,,31.0,7.0,3.0,,sqrt,269.0,,,,random
0.9694847583770752,0.023307965926664266,0.09982423782348633,0.0015536193183972233,,,,"{'class_weight': None, 'max_depth': 8, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 8, 'n_estimators': 289}",0.7905405405405406,0.7891156462585034,0.8299319727891157,0.7959183673469388,0.8503401360544217,0.8111693325979041,0.024620692899927764,8,0.7802197802197802,0.7628865979381443,0.85,0.8072289156626506,0.8831168831168831,0.8166904353874915,0.04435421517908282,20,0.8658536585365854,0.9024390243902439,0.8395061728395061,0.8271604938271605,0.8395061728395061,0.8548931044866004,0.02691973725569813,7,0.8208092485549133,0.8268156424581006,0.84472049689441,0.8170731707317073,0.8607594936708861,0.8340356104620034,0.016389763150906494,7,0.8531042128603105,0.8532833020637898,0.9087167976056865,0.870183314627759,0.924803591470258,0.8820182437255607,0.029479424556312736,2,RandomForest,,8.0,7.0,8.0,,log2,289.0,,,,random
0.973738431930542,0.008353807959764611,0.10100202560424805,0.004340053403027431,,,,"{'class_weight': None, 'max_depth': 3, 'max_features': 'sqrt', 'min_samples_leaf': 9, 'min_samples_split': 14, 'n_estimators': 332}",0.75,0.7482993197278912,0.8367346938775511,0.8163265306122449,0.8231292517006803,0.7948979591836736,0.037930889413471156,36,0.7319587628865979,0.7227722772277227,0.8352941176470589,0.813953488372093,0.8571428571428571,0.792224300655266,0.05476696871600431,40,0.8658536585365854,0.8902439024390244,0.8765432098765432,0.8641975308641975,0.8148148148148148,0.862330623306233,0.025513909722428323,3,0.7932960893854749,0.7978142076502732,0.8554216867469879,0.8383233532934131,0.8354430379746836,0.8240596750101666,0.0242974566905978,30,0.8392461197339247,0.8491557223264541,0.8988028432472875,0.8748597081930415,0.9163860830527497,0.8756900953106914,0.029062994972143315,17,RandomForest,,3.0,9.0,14.0,,sqrt,332.0,,,,random
1.6926291942596436,0.015799893741505873,0.10528035163879394,0.003980000985062284,,,,"{'class_weight': None, 'max_depth': 8, 'max_features': None, 'min_samples_leaf': 9, 'min_samples_split': 6, 'n_estimators': 324}",0.7702702702702703,0.7687074829931972,0.8299319727891157,0.8027210884353742,0.8435374149659864,0.8030336458907887,0.030383868195844665,25,0.7666666666666667,0.7448979591836735,0.8589743589743589,0.8023255813953488,0.8717948717948718,0.808931887602984,0.04977216067999971,33,0.8414634146341463,0.8902439024390244,0.8271604938271605,0.8518518518518519,0.8395061728395061,0.8500451671183379,0.02157604031726872,17,0.8023255813953488,0.8111111111111111,0.8427672955974843,0.8263473053892215,0.8553459119496856,0.8275794410885702,0.01955571174208758,22,0.8305617147080562,0.8330206378986866,0.902731013842125,0.8583988028432473,0.9100261878039656,0.8669476714192161,0.033717267896687594,23,RandomForest,,8.0,9.0,6.0,,,324.0,,,,random
1.5580643653869628,0.02147665382978842,0.09525899887084961,0.007119373364545358,,,,"{'class_weight': None, 'max_depth': 26, 'max_features': None, 'min_samples_leaf': 6, 'min_samples_split': 10, 'n_estimators': 279}",0.7837837837837838,0.7755102040816326,0.8231292517006803,0.7959183673469388,0.8435374149659864,0.8043758043758045,0.025353918687596486,23,0.7777777777777778,0.7525773195876289,0.8571428571428571,0.8,0.8717948717948718,0.811858565260627,0.04573711767541984,27,0.8536585365853658,0.8902439024390244,0.8148148148148148,0.8395061728395061,0.8395061728395061,0.8475459199036435,0.02474300750246794,24,0.813953488372093,0.8156424581005587,0.8354430379746836,0.8192771084337349,0.8553459119496856,0.8279324009661512,0.015679777004102086,21,0.8346267553584625,0.8303939962476548,0.8980546202768426,0.8520389075944632,0.90778151889263,0.8645791596740107,0.03228027307695429,31,RandomForest,,26.0,6.0,10.0,,,279.0,,,,random
1.6081623554229736,0.007937212034019505,0.14382147789001465,0.005995344345356698,,,,"{'class_weight': None, 'max_depth': 14, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 3, 'n_estimators': 486}",0.7905405405405406,0.782312925170068,0.8299319727891157,0.8027210884353742,0.8503401360544217,0.811169332597904,0.025361390542282734,9,0.7865168539325843,0.7551020408163265,0.85,0.8170731707317073,0.8831168831168831,0.8183617897195002,0.04519237718048916,15,0.8536585365853658,0.9024390243902439,0.8395061728395061,0.8271604938271605,0.8395061728395061,0.8524540800963566,0.026362881035722187,14,0.8187134502923976,0.8222222222222222,0.84472049689441,0.8220858895705522,0.8607594936708861,0.8337003105300935,0.016400555874507283,9,0.8505173688100517,0.8540337711069418,0.9092779648335203,0.8666292555181444,0.9246165357276468,0.8810149791992611,0.03021566138300748,6,RandomForest,,14.0,7.0,3.0,,log2,486.0,,,,random
0.9480532646179199,0.009586706161636586,0.09987845420837402,0.00611916837841994,,,,"{'class_weight': None, 'max_depth': 39, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 18, 'n_estimators': 286}",0.777027027027027,0.7891156462585034,0.8299319727891157,0.8027210884353742,0.8503401360544217,0.8098271741128883,0.02683585848696121,13,0.7692307692307693,0.7628865979381443,0.85,0.8095238095238095,0.8831168831168831,0.8149516119619212,0.04627205610375922,23,0.8536585365853658,0.9024390243902439,0.8395061728395061,0.8395061728395061,0.8395061728395061,0.8549232158988257,0.024381989748327625,5,0.8092485549132948,0.8268156424581006,0.84472049689441,0.8242424242424242,0.8607594936708861,0.8331573224358232,0.01781520889371927,12,0.852549889135255,0.849343339587242,0.9096520763187429,0.86887392442948,0.925364758698092,0.8811567976337624,0.030814428534931996,5,RandomForest,,39.0,8.0,18.0,,sqrt,286.0,,,,random
0.992687177658081,0.004636619836102433,0.10391173362731934,0.002816380532324213,,,,"{'class_weight': None, 'max_depth': 4, 'max_features': 'log2', 'min_samples_leaf': 6, 'min_samples_split': 6, 'n_estimators': 323}",0.7432432432432432,0.7755102040816326,0.8299319727891157,0.8027210884353742,0.8435374149659864,0.7989887847030703,0.036372518689327,31,0.7340425531914894,0.7425742574257426,0.8414634146341463,0.8095238095238095,0.881578947368421,0.8018365964287218,0.0567384836283117,37,0.8414634146341463,0.9146341463414634,0.8518518518518519,0.8395061728395061,0.8271604938271605,0.8549232158988257,0.03086891217727205,5,0.7840909090909091,0.819672131147541,0.8466257668711656,0.8242424242424242,0.8535031847133758,0.8256268832130832,0.02441579097757161,27,0.8396156688839616,0.8523452157598499,0.9010475121586232,0.8692480359147026,0.9219977553310886,0.8768508376096452,0.03055653489800132,16,RandomForest,,4.0,6.0,6.0,,log2,323.0,,,,random
